product_id,product_name,stat_date,traffic_acquisition_score,traffic_conversion_score,content_marketing_score,customer_acquisition_score,service_quality_score,total_score,level,amount,price,sales_num,visitor_num,visitor_sales_ratio
P02591,男装升级版,2025-01-21,82.76,98.9,5.23,38.29,94.2,63.88,C,11485328.88,6073.68,1891,49146,25.99
P02592,男装基础款,2025-01-09,68.41,67.65,30.25,95.43,27.2,57.79,C,5005240.74,2866.69,1746,19530,11.19
P02593,美妆特惠款,2025-01-29,74.5,96.21,78.6,92.86,3.45,69.12,C,11531407.35,5638.83,2045,15506,7.58
P02594,美妆特惠款,2025-01-20,70.91,89.84,72.31,46.03,65.52,68.92,C,5058473.81,5480.47,923,7212,7.81
P02595,美妆限量款,2025-01-12,34.56,86.03,76.99,23.31,42.18,52.61,C,4235960.58,1224.62,3459,18220,5.27
P02596,家电限量款,2025-01-02,20.59,62.3,65.3,57.68,37.41,48.66,D,39709841.0,9089.0,4369,73742,16.88
P02597,玩具特惠款,2025-01-05,41.04,18.94,65.65,90.06,25.82,48.3,D,211996.8,1104.15,192,3638,18.95
P02598,玩具基础款,2025-01-30,2.65,85.89,95.56,51.63,15.02,50.15,C,27381234.88,8686.94,3152,68099,21.61
P02599,食品基础款,2025-01-19,84.86,66.72,80.53,8.68,68.95,61.95,C,4868944.52,1485.34,3278,25960,7.92
P02600,美妆限量款,2025-01-28,36.7,77.44,75.2,68.46,68.26,65.21,C,33029019.52,7879.06,4192,69149,16.5
P02601,女装基础款,2025-01-30,92.85,12.94,66.15,45.56,40.72,51.64,C,17545685.04,4410.68,3978,65540,16.48
P02602,美妆特惠款,2025-01-06,40.79,26.76,19.49,90.9,68.83,49.35,D,7972493.44,2389.12,3337,31908,9.56
P02603,家电特惠款,2025-01-15,0.01,93.83,59.91,73.31,86.17,62.65,C,18383164.76,6851.72,2683,18735,6.98
P02604,家电基础款,2025-01-16,51.91,21.55,29.16,18.99,60.37,36.4,D,8230488.72,1742.64,4723,42651,9.03
P02605,玩具升级版,2025-01-21,19.92,39.96,83.65,19.63,7.13,34.06,D,11174740.56,3869.37,2888,21879,7.58
P02606,家居基础款,2025-01-21,44.48,95.85,71.67,70.6,15.12,59.54,C,9314730.72,2752.58,3384,86334,25.51
P02607,女装升级版,2025-01-09,97.49,83.87,52.59,76.12,97.36,81.49,B,8189559.6,3477.52,2355,49426,20.99
P02608,家电特惠款,2025-01-26,21.37,72.78,25.39,59.2,56.24,47.0,D,8301265.92,5086.56,1632,21319,13.06
P02609,家居基础款,2025-01-22,75.37,50.83,51.5,40.44,65.94,56.82,C,15045755.84,7017.61,2144,30860,14.39
P02610,家居升级版,2025-01-04,26.05,83.81,2.72,31.79,6.27,30.13,D,2122297.2,5895.27,360,8831,24.53
P02611,女装限量款,2025-01-14,0.03,79.75,85.23,24.18,88.01,55.44,C,18800078.3,8487.62,2215,30755,13.88
P02612,男装升级版,2025-01-15,66.27,12.81,14.74,46.92,52.02,38.55,D,7210722.4,1776.04,4060,22641,5.58
P02613,男装升级版,2025-01-19,18.59,22.73,20.83,75.51,47.69,37.07,D,18087368.7,9089.13,1990,10113,5.08
P02614,美妆升级版,2025-01-13,32.34,44.89,53.15,36.98,32.77,40.03,D,26573301.8,5720.84,4645,70422,15.16
P02615,女装特惠款,2025-01-15,72.56,37.08,49.84,63.82,46.49,53.96,C,14125291.3,2995.82,4715,79322,16.82
P02616,玩具限量款,2025-01-23,64.62,74.69,78.09,41.71,99.4,71.7,B,19961658.09,5422.89,3681,16511,4.49
P02617,男装特惠款,2025-01-16,47.96,18.58,54.26,84.72,20.5,45.2,D,514722.21,183.11,2811,47698,16.97
P02618,玩具限量款,2025-01-13,5.42,76.99,59.9,86.04,77.66,61.2,C,6121942.8,1394.52,4390,82171,18.72
P02619,女装升级版,2025-01-09,91.4,13.02,63.6,47.66,57.18,54.57,C,17485662.0,3575.8,4890,70871,14.49
P02620,女装基础款,2025-01-23,78.79,11.83,14.11,22.32,56.22,36.65,D,31315539.11,6343.03,4937,63623,12.89
P02621,食品升级版,2025-01-13,96.98,25.95,81.14,23.64,29.2,51.38,C,32264850.2,6727.45,4796,29516,6.15
P02622,女装限量款,2025-01-15,95.62,3.3,78.02,27.36,26.0,46.06,D,2337751.8,9580.95,244,4394,18.01
P02623,玩具基础款,2025-01-27,75.77,6.31,22.45,78.74,12.84,39.22,D,11778132.62,7497.22,1571,41603,26.48
P02624,图书基础款,2025-01-18,76.12,40.79,43.03,62.82,23.96,49.34,D,3864339.68,3308.51,1168,19903,17.04
P02625,食品特惠款,2025-01-21,14.08,20.38,86.0,25.99,32.82,35.85,D,10527864.85,4082.15,2579,59554,23.09
P02626,女装限量款,2025-01-13,44.35,31.41,59.07,32.8,10.82,35.69,D,4920822.66,2280.27,2158,37653,17.45
P02627,玩具基础款,2025-01-03,90.01,57.45,85.51,0.17,54.59,57.55,C,13132261.92,4018.44,3268,54443,16.66
P02628,家居特惠款,2025-01-24,94.21,28.8,20.19,98.27,59.95,60.28,C,4687874.1,1414.14,3315,20974,6.33
P02629,家电特惠款,2025-01-15,38.72,95.88,21.73,62.07,74.23,58.53,C,21544631.25,5588.75,3855,87965,22.82
P02630,家电升级版,2025-01-18,68.73,68.71,82.61,37.82,71.74,65.92,C,12584979.94,3153.34,3991,53735,13.46
P02631,家居基础款,2025-01-16,44.1,28.83,94.31,70.87,11.7,49.96,D,787984.14,5710.03,138,2123,15.38
P02632,图书升级版,2025-01-01,91.84,80.56,1.59,87.04,31.92,58.59,C,22307312.95,8622.85,2587,42227,16.32
P02633,美妆特惠款,2025-01-04,94.81,59.0,78.45,61.16,43.17,67.32,C,2293101.3,1864.31,1230,4654,3.78
P02634,家电升级版,2025-01-14,40.71,70.62,87.88,57.65,1.5,51.67,C,28651070.0,8186.02,3500,63753,18.22
P02635,女装特惠款,2025-01-02,29.93,6.23,1.96,14.63,84.69,27.49,D,5060271.48,1302.18,3886,27285,7.02
P02636,男装限量款,2025-01-03,2.91,15.35,83.24,64.55,35.51,40.31,D,7278973.72,1480.67,4916,64805,13.18
P02637,男装特惠款,2025-01-06,80.25,88.14,75.17,50.94,53.64,69.63,C,42123801.92,8834.69,4768,137932,28.93
P02638,玩具升级版,2025-01-15,30.85,18.89,78.43,17.59,49.35,39.02,D,1242450.12,414.98,2994,9611,3.21
P02639,家电限量款,2025-01-04,20.69,56.22,41.06,82.72,45.18,49.17,D,73840.12,802.61,92,2209,24.01
P02640,男装基础款,2025-01-07,19.49,69.18,82.93,53.39,77.41,60.48,C,25342946.01,5711.73,4437,98749,22.26
P02641,食品限量款,2025-01-24,25.98,68.59,50.83,53.61,98.36,59.47,C,3801284.41,913.99,4159,52706,12.67
P02642,家电限量款,2025-01-15,56.21,61.78,5.79,83.89,90.68,59.67,C,13900382.41,9310.37,1493,35631,23.87
P02643,玩具升级版,2025-01-02,86.0,25.28,36.18,95.6,54.91,59.59,C,26121001.38,9599.78,2721,48745,17.91
P02644,图书限量款,2025-01-23,12.03,20.17,71.62,71.89,31.59,41.46,D,19707047.62,5763.98,3419,28499,8.34
P02645,家电限量款,2025-01-11,30.56,65.46,58.76,93.4,2.29,50.09,C,40908493.89,8394.93,4873,48740,10.0
P02646,食品升级版,2025-01-30,45.08,34.61,67.03,45.17,21.94,42.77,D,15743066.8,7172.24,2195,29507,13.44
P02647,女装升级版,2025-01-10,38.83,13.05,36.09,49.56,4.43,28.39,D,6556777.5,6244.55,1050,13853,13.19
P02648,美妆基础款,2025-01-12,89.54,35.52,16.14,88.35,52.19,56.35,C,7711449.72,2299.18,3354,29334,8.75
P02649,男装基础款,2025-01-19,7.61,25.0,85.57,30.55,92.87,48.32,D,14698325.2,4369.3,3364,45868,13.63
P02650,食品特惠款,2025-01-30,53.13,8.34,34.08,99.51,5.62,40.14,D,5024266.56,1472.96,3411,92946,27.25
P02651,女装特惠款,2025-01-19,57.91,46.86,90.22,87.52,93.24,75.15,B,6105254.52,1417.19,4308,84494,19.61
P02652,家电基础款,2025-01-13,86.14,26.27,5.99,0.89,65.73,37.0,D,8587308.4,3307.9,2596,53453,20.59
P02653,女装限量款,2025-01-30,20.8,56.54,25.39,33.68,94.12,46.11,D,3159746.24,743.12,4252,116169,27.32
P02654,男装限量款,2025-01-02,35.19,41.11,58.6,62.39,84.74,56.41,C,1258166.48,906.46,1388,24947,17.97
P02655,男装基础款,2025-01-18,86.7,50.4,90.96,25.79,48.76,60.52,C,27871764.98,8607.71,3238,35957,11.1
P02656,男装限量款,2025-01-27,54.82,74.2,89.94,70.95,33.87,64.76,C,10115281.08,9212.46,1098,23853,21.72
P02657,家居升级版,2025-01-29,63.5,29.74,86.25,40.68,65.86,57.21,C,1678391.04,1417.56,1184,26322,22.23
P02658,家电限量款,2025-01-05,96.02,87.73,75.12,77.87,16.09,70.57,B,954206.4,567.98,1680,30092,17.91
P02659,男装特惠款,2025-01-15,10.67,54.43,54.59,0.22,3.33,24.65,D,32109919.83,8290.71,3873,26739,6.9
P02660,男装特惠款,2025-01-04,78.16,61.93,84.06,7.98,9.45,48.32,D,12527.31,4175.77,3,7,2.33
P02661,图书基础款,2025-01-04,69.13,74.27,55.25,59.22,91.48,69.87,C,31713374.28,7034.91,4508,88123,19.55
P02662,食品特惠款,2025-01-21,3.54,35.66,97.28,89.49,19.6,49.11,D,3221263.89,3345.03,963,21666,22.5
P02663,家电限量款,2025-01-19,69.83,90.95,56.19,16.05,85.5,63.7,C,23664892.16,5374.72,4403,102710,23.33
P02664,家居特惠款,2025-01-30,31.79,24.34,23.44,80.3,16.91,35.36,D,34851105.9,7499.7,4647,66123,14.23
P02665,家居特惠款,2025-01-09,91.49,67.1,60.43,57.6,47.67,64.86,C,15932368.8,3572.28,4460,111568,25.02
P02666,家居限量款,2025-01-22,50.23,55.93,75.88,66.24,9.69,51.59,C,620996.82,160.34,3873,17228,4.45
P02667,家居特惠款,2025-01-09,14.49,16.5,22.63,82.06,94.84,46.1,D,13387541.32,3195.88,4189,70214,16.76
P02668,图书限量款,2025-01-29,0.22,9.96,56.9,99.32,39.85,41.25,D,3305956.68,6692.22,494,11061,22.39
P02669,家电限量款,2025-01-30,24.49,75.24,0.89,40.97,6.58,29.63,D,1491480.36,2239.46,666,12036,18.07
P02670,玩具特惠款,2025-01-07,10.15,49.86,85.36,91.64,80.51,63.5,C,3906788.92,947.33,4124,84453,20.48
P02671,男装升级版,2025-01-07,33.61,11.37,10.04,37.75,79.79,34.51,D,5354945.94,5996.58,893,26404,29.57
P02672,女装基础款,2025-01-16,66.75,58.67,54.11,74.8,13.87,53.64,C,21625081.2,5090.65,4248,109115,25.69
P02673,美妆限量款,2025-01-21,58.3,97.78,79.36,36.77,91.97,72.84,B,6146329.0,1748.6,3515,74817,21.29
P02674,玩具特惠款,2025-01-07,51.56,60.58,27.45,57.14,88.04,56.95,C,11980651.23,7483.23,1601,22850,14.27
P02675,图书特惠款,2025-01-18,21.33,84.26,16.91,4.81,11.13,27.69,D,5594177.88,6021.72,929,17644,18.99
P02676,玩具限量款,2025-01-30,68.57,41.68,47.86,41.8,78.22,55.63,C,2553436.7,674.62,3785,62635,16.55
P02677,家电限量款,2025-01-21,30.31,48.3,21.76,90.63,36.24,45.45,D,19356657.77,6635.81,2917,39407,13.51
P02678,食品升级版,2025-01-09,52.03,83.56,18.91,79.11,17.37,50.2,C,42517202.98,9230.83,4606,117138,25.43
P02679,女装基础款,2025-01-07,66.32,99.61,15.91,86.26,27.02,59.02,C,1726277.66,964.94,1789,52341,29.26
P02680,食品限量款,2025-01-06,13.0,80.73,58.68,92.22,69.98,62.92,C,7081434.6,8139.58,870,8943,10.28
P02681,家电特惠款,2025-01-11,69.13,85.59,55.94,63.45,47.52,64.33,C,5811061.12,5244.64,1108,11292,10.19
P02682,食品升级版,2025-01-19,19.83,92.32,20.34,26.0,59.91,43.68,D,33730043.36,8534.93,3952,34521,8.74
P02683,食品特惠款,2025-01-19,7.53,62.83,69.65,61.72,27.23,45.79,D,2832468.6,5314.2,533,2919,5.48
P02684,美妆基础款,2025-01-24,42.06,14.94,41.69,92.53,82.9,54.82,C,19389777.03,3938.61,4923,8501,1.73
P02685,玩具限量款,2025-01-19,64.33,35.93,67.8,38.71,36.94,48.74,D,24018768.76,6261.41,3836,106082,27.65
P02686,家居基础款,2025-01-07,66.49,48.09,8.9,74.24,90.61,57.67,C,14100357.28,8236.19,1712,32150,18.78
P02687,美妆升级版,2025-01-11,32.1,23.35,21.79,98.62,87.31,52.63,C,9445230.27,3656.69,2583,75428,29.2
P02688,食品特惠款,2025-01-10,45.19,35.64,37.33,45.86,28.65,38.53,D,14707474.32,4648.38,3164,38918,12.3
P02689,食品升级版,2025-01-24,97.06,62.7,26.13,81.39,64.48,66.35,C,36418588.44,7654.18,4758,128474,27.0
P02690,女装升级版,2025-01-25,74.38,38.95,87.08,14.16,94.32,61.78,C,4767781.83,2340.59,2037,45177,22.18
P02691,食品升级版,2025-01-11,6.38,28.73,20.82,26.14,46.86,25.79,D,2015282.92,1531.37,1316,15230,11.57
P02692,女装升级版,2025-01-08,13.25,76.46,12.2,85.26,80.89,53.61,C,8605778.38,4165.43,2066,20678,10.01
P02693,男装特惠款,2025-01-09,79.9,27.19,89.72,48.58,42.6,57.6,C,7921824.54,2201.73,3598,78676,21.87
P02694,家居限量款,2025-01-30,16.09,84.36,44.36,95.4,57.98,59.64,C,237407.94,73.41,3234,15497,4.79
P02695,家居限量款,2025-01-22,27.21,62.76,19.49,73.82,89.51,54.56,C,3392672.0,1399.04,2425,30292,12.49
P02696,图书升级版,2025-01-09,36.22,21.24,73.0,67.66,21.96,44.02,D,31732.8,48.08,660,2236,3.39
P02697,美妆限量款,2025-01-11,97.05,55.01,77.57,74.05,15.53,63.84,C,14210421.28,9640.72,1474,40765,27.66
P02698,家居特惠款,2025-01-18,77.97,43.38,93.67,14.9,61.76,58.34,C,6178635.65,3270.85,1889,6300,3.34
P02699,玩具升级版,2025-01-22,34.87,20.44,5.83,35.04,96.71,38.58,D,24807056.37,6663.19,3723,51181,13.75
P02700,男装限量款,2025-01-09,34.54,75.65,92.01,46.73,27.49,55.28,C,14342182.68,8986.33,1596,40576,25.42
P02701,图书特惠款,2025-01-16,51.14,98.87,37.26,71.35,64.83,64.69,C,5261817.6,5621.6,936,8356,8.93
P02702,玩具限量款,2025-01-13,88.27,14.11,76.84,22.98,4.79,41.4,D,40283454.78,9363.89,4302,35567,8.27
P02703,美妆基础款,2025-01-15,63.75,12.59,33.29,95.3,43.57,49.7,D,28803129.0,6706.2,4295,93868,21.86
P02704,食品限量款,2025-01-17,80.96,91.99,58.82,77.26,26.62,67.13,C,11709926.15,4526.45,2587,16480,6.37
P02705,食品特惠款,2025-01-09,23.41,97.27,24.16,37.92,60.24,48.6,D,13589413.75,9883.21,1375,7381,5.37
P02706,图书基础款,2025-01-16,86.05,60.66,55.82,96.95,92.01,78.3,B,28103550.6,7562.85,3716,54542,14.68
P02707,玩具限量款,2025-01-18,76.66,61.53,46.44,36.07,65.36,57.21,C,2135407.56,459.03,4652,76023,16.34
P02708,美妆特惠款,2025-01-01,98.15,44.23,35.99,67.38,92.69,67.69,C,15832564.48,4015.36,3943,99158,25.15
P02709,美妆特惠款,2025-01-11,73.26,35.28,20.06,5.81,77.38,42.36,D,12054784.5,2705.9,4455,90130,20.23
P02710,家电特惠款,2025-01-25,56.04,82.76,8.44,65.78,84.26,59.46,C,28556009.9,7357.9,3881,28755,7.41
P02711,家电限量款,2025-01-16,74.86,28.27,92.13,45.95,21.02,52.45,C,3829717.14,1708.17,2242,22607,10.08
P02712,家电升级版,2025-01-27,86.87,58.19,76.74,46.22,52.57,64.12,C,129934.4,47.77,2720,76487,28.12
P02713,玩具特惠款,2025-01-07,32.57,82.34,3.62,61.9,58.72,47.83,D,8733829.72,7490.42,1166,21817,18.71
P02714,家居升级版,2025-01-20,88.45,98.65,90.15,86.57,90.89,90.94,A,2477954.93,7266.73,341,4740,13.9
P02715,家居特惠款,2025-01-11,18.07,6.6,51.81,34.48,99.6,42.11,D,25021957.74,9036.46,2769,46852,16.92
P02716,女装基础款,2025-01-20,24.61,29.24,85.91,74.35,18.51,46.52,D,27196455.78,9104.94,2987,54308,18.18
P02717,美妆升级版,2025-01-16,82.92,37.46,0.96,13.63,60.19,39.03,D,1433718.72,1796.64,798,20442,25.62
P02718,美妆限量款,2025-01-25,85.12,23.49,78.97,56.54,75.15,63.85,C,25736606.58,9304.63,2766,51134,18.49
P02719,家居特惠款,2025-01-16,43.39,44.17,39.51,53.99,41.07,44.43,D,15952269.82,7904.99,2018,53906,26.71
P02720,男装特惠款,2025-01-02,82.39,75.35,97.99,39.42,36.92,66.41,C,175968.48,138.34,1272,38151,29.99
P02721,女装基础款,2025-01-24,81.61,19.28,80.8,71.28,81.38,66.87,C,16670338.55,4637.09,3595,25191,7.01
P02722,食品升级版,2025-01-25,58.62,90.45,28.06,14.91,13.96,41.2,D,14423611.41,3520.53,4097,45789,11.18
P02723,食品升级版,2025-01-17,92.43,70.17,31.38,39.86,54.08,57.58,C,14880622.24,9946.94,1496,39154,26.17
P02724,男装升级版,2025-01-06,97.17,20.98,62.51,59.5,41.1,56.25,C,18692970.92,8767.81,2132,19027,8.92
P02725,图书基础款,2025-01-14,4.44,2.6,0.57,50.72,4.99,12.66,D,4123450.44,1608.21,2564,48635,18.97
P02726,图书基础款,2025-01-12,23.51,30.68,54.18,98.67,46.58,50.72,C,10919497.53,8510.91,1283,27848,21.71
P02727,玩具特惠款,2025-01-05,95.75,56.68,8.43,47.99,48.95,51.56,C,8675716.8,5195.04,1670,36611,21.92
P02728,图书限量款,2025-01-30,99.78,31.53,1.66,86.59,46.58,53.23,C,18104835.84,8604.96,2104,15951,7.58
P02729,食品特惠款,2025-01-18,71.85,72.21,85.6,10.68,41.81,56.43,C,15096363.7,3306.98,4565,36701,8.04
P02730,图书限量款,2025-01-28,18.46,33.75,66.44,9.9,7.5,27.21,D,5877847.54,1659.94,3541,41324,11.67
P02731,家居基础款,2025-01-23,65.22,82.07,97.76,65.45,27.11,67.52,C,256712.3,54.55,4706,48663,10.34
P02732,美妆升级版,2025-01-05,44.31,82.57,97.45,62.1,15.56,60.4,C,30358350.1,8272.03,3670,10855,2.96
P02733,女装限量款,2025-01-06,6.74,18.19,7.65,19.42,20.77,14.55,D,18967735.2,7550.85,2512,21331,8.49
P02734,家电特惠款,2025-01-15,9.25,5.84,11.21,74.35,98.18,39.77,D,33134776.5,7661.22,4325,49170,11.37
P02735,男装限量款,2025-01-04,93.08,20.48,26.93,90.97,4.81,47.25,D,10232180.4,6559.09,1560,43554,27.92
P02736,食品特惠款,2025-01-06,7.86,33.01,99.3,74.97,35.06,50.04,C,38320604.67,9209.47,4161,88940,21.37
P02737,家居升级版,2025-01-22,96.94,22.74,98.05,12.07,65.69,59.1,C,656238.0,4971.5,132,732,5.55
P02738,女装升级版,2025-01-15,11.28,65.85,68.64,66.2,77.89,57.97,C,15959843.16,6493.02,2458,53825,21.9
P02739,玩具升级版,2025-01-06,51.26,31.4,30.98,12.21,5.32,26.23,D,13112589.92,2895.89,4528,8618,1.9
P02740,家电升级版,2025-01-26,87.9,24.02,52.34,3.2,92.28,51.95,C,5172517.2,6292.6,822,14811,18.02
P02741,女装升级版,2025-01-22,20.19,26.54,63.69,84.25,57.68,50.47,C,33713003.44,9133.84,3691,102027,27.64
P02742,图书特惠款,2025-01-29,66.52,10.28,89.79,66.6,80.53,62.74,C,23952741.5,8838.65,2710,7917,2.92
P02743,玩具基础款,2025-01-15,6.91,76.89,22.54,70.18,38.89,43.08,D,8468427.73,2629.13,3221,15962,4.96
P02744,图书限量款,2025-01-07,74.89,63.01,56.69,30.85,56.48,56.38,C,7697030.76,9792.66,786,16513,21.01
P02745,美妆升级版,2025-01-07,69.24,67.17,50.61,45.79,18.01,50.16,C,2466140.16,1204.17,2048,31282,15.27
P02746,男装限量款,2025-01-24,99.63,26.6,40.87,10.28,70.78,49.63,D,8026092.2,5648.2,1421,41329,29.08
P02747,女装限量款,2025-01-07,99.69,83.92,7.42,40.33,79.77,62.23,C,12264702.73,6032.81,2033,57702,28.38
P02748,玩具基础款,2025-01-28,65.71,1.36,45.26,44.73,17.68,34.95,D,5795221.75,2029.85,2855,4311,1.51
P02749,家电特惠款,2025-01-19,31.32,3.18,46.95,69.37,47.64,39.69,D,22662351.84,8770.26,2584,53335,20.64
P02750,美妆升级版,2025-01-28,93.87,71.88,3.22,65.39,83.2,63.51,C,4760078.05,6602.05,721,13685,18.98
P02751,女装限量款,2025-01-23,54.01,21.47,17.98,34.04,92.42,43.98,D,26266166.78,8000.66,3283,70789,21.56
P02752,美妆升级版,2025-01-12,46.32,35.33,77.72,52.2,30.58,48.43,D,6523250.68,1597.27,4084,44800,10.97
P02753,图书升级版,2025-01-25,40.15,17.44,66.87,12.51,30.66,33.53,D,942849.45,1204.15,783,21698,27.71
P02754,美妆基础款,2025-01-10,45.78,92.2,3.9,86.45,97.45,65.16,C,3133039.16,6723.26,466,10430,22.38
P02755,食品升级版,2025-01-18,55.1,51.28,22.85,1.73,48.56,35.9,D,6268362.49,3480.49,1801,47270,26.25
P02756,美妆基础款,2025-01-13,18.65,85.35,50.34,56.19,21.48,46.4,D,18462932.05,8639.65,2137,49963,23.38
P02757,玩具限量款,2025-01-17,52.4,56.21,78.38,40.46,35.62,52.61,C,11959046.4,4449.05,2688,59229,22.03
P02758,家居基础款,2025-01-10,17.68,15.66,67.08,74.19,98.69,54.66,C,31450768.2,8002.74,3930,46423,11.81
P02759,家电限量款,2025-01-09,56.72,9.5,11.17,82.86,69.12,45.87,D,26113358.2,6600.95,3956,34510,8.72
P02760,家电基础款,2025-01-24,98.51,64.6,65.57,48.9,31.42,61.8,C,160671.4,483.95,332,1556,4.69
P02761,男装特惠款,2025-01-09,23.5,55.0,54.82,42.95,23.35,39.92,D,9183092.18,4400.14,2087,35556,17.04
P02762,男装基础款,2025-01-30,58.22,53.1,12.54,76.19,40.81,48.17,D,381514.54,106.39,3586,104064,29.02
P02763,玩具升级版,2025-01-12,94.62,79.6,91.38,73.99,84.65,84.85,B,7557466.4,6802.4,1111,11551,10.4
P02764,图书升级版,2025-01-15,69.14,43.87,58.51,73.33,85.79,66.13,C,228310.71,455.71,501,4253,8.49
P02765,男装基础款,2025-01-01,38.7,23.29,45.96,3.11,54.34,33.08,D,7288849.03,1590.41,4583,129535,28.26
P02766,图书升级版,2025-01-13,19.07,74.78,65.09,17.9,56.57,46.68,D,7885286.25,7335.15,1075,14872,13.83
P02767,美妆限量款,2025-01-13,69.6,79.75,96.5,72.44,98.98,83.45,B,8615704.26,3691.39,2334,36483,15.63
P02768,家居基础款,2025-01-22,92.02,9.41,51.75,44.67,75.07,54.58,C,661950.54,251.31,2634,39146,14.86
P02769,玩具升级版,2025-01-09,85.31,67.72,35.27,37.12,98.09,64.7,C,371411.58,7282.58,51,855,16.76
P02770,美妆基础款,2025-01-24,10.95,44.48,6.55,45.73,37.59,29.06,D,5769146.6,4383.85,1316,28230,21.45
P02771,玩具基础款,2025-01-05,32.73,19.26,71.48,43.78,41.07,41.66,D,3334196.32,717.34,4648,16054,3.45
P02772,玩具特惠款,2025-01-15,85.29,86.08,89.02,11.92,6.66,55.79,C,4858060.0,1029.25,4720,67424,14.28
P02773,男装限量款,2025-01-12,18.2,94.08,70.7,45.25,81.83,62.01,C,2160478.1,1801.9,1199,12699,10.59
P02774,女装限量款,2025-01-20,57.63,28.6,49.27,25.98,9.75,34.25,D,307061.28,69.66,4408,72797,16.51
P02775,玩具升级版,2025-01-05,16.25,81.38,16.18,12.63,84.09,42.11,D,5982952.08,1865.01,3208,10271,3.2
P02776,家电基础款,2025-01-25,47.0,79.62,69.42,46.64,94.64,67.46,C,36034975.2,7422.24,4855,92622,19.08
P02777,女装限量款,2025-01-30,55.91,20.53,72.48,92.58,23.31,52.96,C,61244.82,3402.49,18,310,17.22
P02778,家居限量款,2025-01-14,4.82,15.94,79.35,42.67,77.15,43.99,D,17277094.82,3470.69,4978,21030,4.22
P02779,男装特惠款,2025-01-20,69.01,70.02,18.22,93.04,28.25,55.71,C,824790.98,2440.21,338,3920,11.6
P02780,美妆基础款,2025-01-28,42.01,98.64,52.43,31.52,2.52,45.42,D,10808761.22,4392.02,2461,47583,19.33
P02781,图书升级版,2025-01-28,16.38,66.14,10.67,66.12,1.17,32.1,D,7362133.2,7709.04,955,9265,9.7
P02782,图书特惠款,2025-01-12,90.89,50.43,73.3,84.19,45.9,68.94,C,3120839.2,2977.9,1048,13875,13.24
P02783,美妆限量款,2025-01-30,65.63,20.78,80.57,25.28,9.04,40.26,D,32176285.9,6526.63,4930,77558,15.73
P02784,家居限量款,2025-01-18,51.13,90.79,71.82,19.22,54.16,57.42,C,23393449.2,9286.8,2519,45068,17.89
P02785,图书基础款,2025-01-29,51.9,10.97,92.27,2.81,0.98,31.79,D,25360095.6,5590.85,4536,19241,4.24
P02786,家电特惠款,2025-01-07,13.39,21.88,26.59,16.54,41.54,23.99,D,11620573.09,5412.47,2147,11918,5.55
P02787,食品限量款,2025-01-11,80.35,87.17,78.59,26.32,28.62,60.21,C,16688515.86,3404.43,4902,106166,21.66
P02788,家居基础款,2025-01-21,97.67,16.24,8.19,48.89,73.47,48.89,D,25024810.14,6831.78,3663,91217,24.9
P02789,家居限量款,2025-01-20,64.2,62.62,94.32,5.75,37.69,52.92,C,15642683.28,8519.98,1836,5125,2.79
P02790,玩具升级版,2025-01-17,87.75,16.94,32.33,57.06,44.5,47.72,D,1422666.0,7258.5,196,4310,21.99
P02791,女装特惠款,2025-01-11,36.45,45.65,90.19,99.9,17.65,57.97,C,14919638.58,6584.13,2266,14246,6.29
P02792,家居升级版,2025-01-09,60.46,93.75,28.17,44.28,43.94,54.12,C,9475572.99,2927.27,3237,51723,15.98
P02793,图书特惠款,2025-01-09,48.25,99.1,62.65,92.27,14.96,63.45,C,21909071.36,7780.21,2816,65675,23.32
P02794,玩具限量款,2025-01-07,87.69,92.2,18.1,20.27,23.27,48.31,D,8427701.32,3714.28,2269,49514,21.82
P02795,图书基础款,2025-01-24,57.33,8.61,67.14,74.86,11.57,43.9,D,2412890.19,1569.87,1537,40061,26.06
P02796,男装升级版,2025-01-30,22.48,74.41,38.92,63.74,87.59,57.43,C,25294447.5,8692.25,2910,53159,18.27
P02797,图书特惠款,2025-01-15,20.22,53.91,18.12,36.56,36.49,33.06,D,31371114.39,6427.19,4881,77438,15.87
P02798,男装基础款,2025-01-21,26.17,55.9,45.86,43.89,32.0,40.76,D,7895072.92,3238.34,2438,35840,14.7
P02799,家居特惠款,2025-01-01,17.28,20.25,71.78,71.28,74.42,51.0,C,6079488.75,9006.65,675,15526,23.0
